heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_3_op_m2_n12_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n12_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty based on the number of tiles misplaced in both row and column positions, adjusted by their distance to the nearest edge of the puzzle with increased weight for tiles far from edges.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i and j != goal_j:
                    edge_distance = min(i, N - i - 1, j, N - j - 1)
                    score += (4 - edge_distance / (N // 2))
    return score
",2.2122,SlidingPuzzle,True,False
pop_3_op_m2_n13_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n13_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), adds a penalty for tiles not in their correct row or column based on the Euclidean distance to their nearest correctly positioned neighbors, and further penalizes tiles with more misplaced adjacent tiles.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        min_penalty = float('inf')
        adjacent_misplaced_count = 0
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        # Check neighbors for penalty adjustment and count misplaced adjacent tiles
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = ((ni - goal_i) ** 2 + (nj - goal_j) ** 2) ** 0.5
                if penalty == 0:
                    min_penalty = 0
                    break
                else:
                    min_penalty = min(min_penalty, penalty)
                
                if ni != n_goal_i or nj != n_goal_j:
                    adjacent_misplaced_count += 1
        
        score += min_penalty + adjacent_misplaced_count
    
    return score
",1.87894,SlidingPuzzle,True,False
pop_3_op_m2_n14_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n14_251008_020200.json,m2,"This new heuristic calculates the sum of Manhattan distances for each tile from its goal position, excluding the empty tile (0), adds a penalty based on the number of misplaced tiles in incorrect rows or columns, and adjusts penalties using the maximum Manhattan distance to correctly positioned neighbors with reduced emphasis on misplaced tiles.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        max_penalty = 0
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = abs(ni - goal_i) + abs(nj - goal_j)
                if penalty > max_penalty:
                    max_penalty = penalty
        
        score += max_penalty * 0.5
    
    return score
",2.28037,SlidingPuzzle,True,False
pop_3_op_m2_n15_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n15_251008_020200.json,m2,"This heuristic calculates the weighted sum of Manhattan distances for each tile from its goal position, excluding the empty tile (0), with higher weights for tiles that are farther away from their goal positions.
","def score_state(state):
    N = len(state)
    score = 0

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                # Weight the distance by its value to emphasize farther tiles
                score += manhattan_distance * (value / (N * N))

    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m2_n16_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n16_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances for each tile from its goal position, excludes the empty tile (0), and adds penalties based on both linear conflicts and misplaced tiles per row/column with adjusted weights depending on puzzle size, emphasizing conflict penalties more heavily for larger puzzles.
","def score_state(state):
    N = len(state)
    score = 0
    row_conflicts = [set() for _ in range(N)]
    col_conflicts = [set() for _ in range(N)]

    conflict_penalty = 2 if N <= 6 else (1 + (N - 6) * 1.5)
    misplaced_penalty = 0.5

    for i in range(N):
        row_misplaced = sum(1 for j in range(N) if state[i][j] != 0 and (state[i][j] - 1) // N != i)
        col_misplaced = sum(1 for j in range(N) if state[j][i] != 0 and (state[j][i] - 1) % N != i)
        score += misplaced_penalty * (row_misplaced + col_misplaced)

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                score += abs(i - goal_i) + abs(j - goal_j)
                if i == goal_i and value not in row_conflicts[goal_i]:
                    for k in range(N):
                        other_value = state[i][k]
                        other_goal_j = (other_value - 1) % N
                        if other_value != 0 and j < k and other_goal_j < goal_j:
                            score += conflict_penalty
                            break
                    row_conflicts[goal_i].add(value)
                if j == goal_j and value not in col_conflicts[goal_j]:
                    for k in range(N):
                        other_value = state[k][j]
                        other_goal_i = (other_value - 1) // N
                        if other_value != 0 and i < k and other_goal_i < goal_i:
                            score += conflict_penalty
                            break
                    col_conflicts[goal_j].add(value)

    return score
",2.30259,SlidingPuzzle,True,False
pop_3_op_m2_n17_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n17_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), adds a penalty for tiles not in their correct row or column, and adjusts penalties using the maximum Euclidean distance to incorrectly positioned neighbors, with increased emphasis on misplaced tiles.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        max_penalty = 0
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = ((ni - goal_i) ** 2 + (nj - goal_j) ** 2) ** 0.5
                if penalty > max_penalty:
                    max_penalty = penalty
        
        score += max_penalty * 2
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m2_n18_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n18_251008_020200.json,m2,"This heuristic calculates a score based on the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and applies penalties for tiles that are misaligned with their correct row or column, using a weighted penalty inversely proportional to their proximity to the center of the puzzle.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    center_distance = abs(i - (N // 2)) + abs(j - (N // 2))
                    penalty_weight = N / max(1, center_distance)
                    score += penalty_weight * 0.3
    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m2_n19_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n19_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty for tiles that are not aligned with their final row or column, weighted by the distance of the tile's value from being halfway to the next multiple of the puzzle size N, with a reduced penalty factor.
","def score_state(state):
    N = len(state)
    score = 0
    penalty_factor = 0.25  # Reduced penalty factor
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i and j != goal_j:
                    penalty = abs((value % N) - (N // 2)) / float(N) * penalty_factor
                    score += penalty
    return score
",1.74981,SlidingPuzzle,True,False
pop_3_op_m2_n1_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n1_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty based on the number of tiles that are not in their correct row or column, adjusted by a weighted Euclidean distance to their nearest correctly positioned neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        min_penalty = float('inf')
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        # Check neighbors for penalty adjustment
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = 0.5 * (((ni - goal_i) ** 2 + (nj - goal_j) ** 2) ** 0.5)
                if penalty == 0:
                    min_penalty = 0
                    break
                else:
                    min_penalty = min(min_penalty, penalty)
        
        score += min_penalty
    
    return score
",1.74981,SlidingPuzzle,True,False
pop_3_op_m2_n2_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n2_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, adds a penalty for tiles not in their correct row or column, and adjusts penalties using the average Euclidean distance to correctly positioned neighbors, with increased emphasis on misplaced tiles by doubling the penalty.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        total_penalty = 0
        count = 0
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        # Check neighbors for penalty adjustment with increased emphasis
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = ((ni - goal_i) ** 2 + (nj - goal_j) ** 2) ** 0.5
                total_penalty += penalty
                count += 1
        
        if count > 0:
            score += (total_penalty / count) * 2
    
    return score
",2.29815,SlidingPuzzle,True,False
pop_3_op_m2_n3_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n3_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances for each tile from its goal position, excluding the empty tile (0), adds penalties based on linear conflicts, and adjusts weights dynamically based on puzzle size for improved efficiency.
","def score_state(state):
    N = len(state)
    score = 0
    row_conflicts = [set() for _ in range(N)]
    col_conflicts = [set() for _ in range(N)]

    conflict_penalty = max(1, (N - 5) * 0.75)
    misplaced_penalty = 0.8 if N > 6 else 1

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                score += abs(i - goal_i) + abs(j - goal_j)
                if i == goal_i and value not in row_conflicts[goal_i]:
                    for k in range(N):
                        other_value = state[i][k]
                        other_goal_j = (other_value - 1) % N
                        if other_value != 0 and j < k and other_goal_j < goal_j:
                            score += conflict_penalty
                            break
                    row_conflicts[goal_i].add(value)
                if j == goal_j and value not in col_conflicts[goal_j]:
                    for k in range(N):
                        other_value = state[k][j]
                        other_goal_i = (other_value - 1) // N
                        if other_value != 0 and i < k and other_goal_i < goal_i:
                            score += conflict_penalty
                            break
                    col_conflicts[goal_j].add(value)

    return score
",2.2684,SlidingPuzzle,True,False
pop_3_op_m2_n4_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n4_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), with an increased penalty for linear conflicts based on puzzle size to guide A* search effectively for larger puzzles.
","def score_state(state):
    N = len(state)
    score = 0
    row_conflicts = [set() for _ in range(N)]
    col_conflicts = [set() for _ in range(N)]

    conflict_penalty = 3 if N <= 6 else (2 + (N - 6) * 1)

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                score += abs(i - goal_i) + abs(j - goal_j)
                if i == goal_i and value not in row_conflicts[goal_i]:
                    for k in range(N):
                        other_value = state[i][k]
                        other_goal_j = (other_value - 1) % N
                        if other_value != 0 and j < k and other_goal_j < goal_j:
                            score += conflict_penalty
                            break
                    row_conflicts[goal_i].add(value)
                if j == goal_j and value not in col_conflicts[goal_j]:
                    for k in range(N):
                        other_value = state[k][j]
                        other_goal_i = (other_value - 1) // N
                        if other_value != 0 and i < k and other_goal_i < goal_i:
                            score += conflict_penalty
                            break
                    col_conflicts[goal_j].add(value)

    return score
",2.5337,SlidingPuzzle,True,False
pop_3_op_m2_n5_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n5_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), adds a penalty for tiles that are both row-wise and column-wise misplaced, and adjusts the penalty based on their proximity to the puzzle's edges rather than center.
","def score_state(state):
    N = len(state)
    score = 0
    max_distance = N - 1
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i and j != goal_j:
                    edge_proximity = min(i, max_distance - i) + min(j, max_distance - j)
                    score += (2 - (edge_proximity / max_distance))
    return score
",1.75349,SlidingPuzzle,True,False
pop_3_op_m2_n6_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n6_251008_020200.json,m2,"New heuristic calculates the sum of Manhattan distances for each tile from its goal position, excluding the empty tile (0), adds a penalty for tiles that are not aligned with their final row or column, and includes an additional penalty based on the number of misplaced neighbors to guide the A* search effectively for puzzles of any size.
","def score_state(state):
    N = len(state)
    score = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i and j != goal_j:
                    score += 1
                # Additional penalty for misplaced neighbors
                neighbors = [(i-1, j), (i+1, j), (i, j-1), (i, j+1)]
                misplaced_neighbors = sum(1 for ni, nj in neighbors if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0)
                score += misplaced_neighbors * 0.25
    return score
",1.73919,SlidingPuzzle,True,False
pop_3_op_m2_n7_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n7_251008_020200.json,m2,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds penalties based on the number of out-of-place tiles in the same row or column that are not adjacent to their correctly placed neighbors.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles_row = [set() for _ in range(N)]
    misplaced_tiles_col = [set() for _ in range(N)]

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles_row[i].add(j)
                    misplaced_tiles_col[j].add(i)

    for i in range(N):
        for j in misplaced_tiles_row[i]:
            if all(abs(j - k) > 1 for k in misplaced_tiles_row[i]):
                score += 0.5
        for j in misplaced_tiles_col[i]:
            if all(abs(i - k) > 1 for k in misplaced_tiles_col[i]):
                score += 0.5

    return score
",2.20381,SlidingPuzzle,True,False
pop_3_op_m2_n8_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n8_251008_020200.json,m2,"This new heuristic calculates a weighted sum of Manhattan distances, linear conflicts, and an additional penalty for misplaced tiles to guide the A* search more effectively.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = 0
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                score += abs(i - goal_i) + abs(j - goal_j)
                if (i != goal_i or j != goal_j):
                    misplaced_tiles += 1
                # Check for linear conflicts on rows
                for k in range(j + 1, N):
                    neighbor_value = state[i][k]
                    if neighbor_value != 0:
                        neighbor_goal_i, neighbor_goal_j = divmod(neighbor_value - 1, N)
                        if i == neighbor_goal_i and goal_j > neighbor_goal_j:
                            score += 2
                # Check for linear conflicts on columns
                for k in range(i + 1, N):
                    neighbor_value = state[k][j]
                    if neighbor_value != 0:
                        neighbor_goal_i, neighbor_goal_j = divmod(neighbor_value - 1, N)
                        if j == neighbor_goal_j and goal_i > neighbor_goal_i:
                            score += 2
    return score
",1.79143,SlidingPuzzle,True,False
pop_3_op_m2_n9_251008_020200,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_3_op_m2_n9_251008_020200.json,m2,"Design a heuristic that calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty for tiles that are not adjacent to their correct neighbors, with penalties adjusted by the distance to the nearest correctly positioned neighbor.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = set()
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.add((i, j))
    
    for (i, j) in misplaced_tiles:
        min_penalty = float('inf')
        value = state[i][j]
        goal_i, goal_j = divmod(value - 1, N)
        
        # Check neighbors for penalty adjustment
        for di, dj in [(-1, 0), (1, 0), (0, -1), (0, 1)]:
            ni, nj = i + di, j + dj
            if 0 <= ni < N and 0 <= nj < N and state[ni][nj] != 0:
                n_goal_i, n_goal_j = divmod(state[ni][nj] - 1, N)
                penalty = abs(ni - goal_i) + abs(nj - goal_j)
                if penalty == 0:
                    min_penalty = 0
                    break
                else:
                    min_penalty = min(min_penalty, penalty / 2.0)  # Adjusted penalty
        
        score += min_penalty
    
    return score
",1.74981,SlidingPuzzle,True,False
pop_4_op_e1_n0_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n0_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty based on the number of inversions in the puzzle state to guide the A* search effectively for puzzles of any size.
","def score_state(state):
    N = len(state)
    score = 0
    inversions = 0
    
    # Calculate Manhattan distances
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
    
    # Calculate inversions
    flat_state = [num for row in state for num in row if num != 0]
    for i in range(len(flat_state)):
        for j in range(i + 1, len(flat_state)):
            if flat_state[i] > flat_state[j]:
                inversions += 1
    
    score += inversions * 2
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_4_op_e1_n10_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n10_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds penalties based on the number of tiles that are in their correct row but not in their correct column or vice versa, further adjusted by the distance to the nearest correctly positioned neighbor within the same row or column.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_row = set()
    misplaced_col = set()

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i == goal_i and j != goal_j:
                    misplaced_row.add((i, j))
                elif i != goal_i and j == goal_j:
                    misplaced_col.add((i, j))

    for (i, j) in misplaced_row:
        min_penalty = float('inf')
        value = state[i][j]
        goal_j = divmod(value - 1, N)[1]
        for k in range(N):
            if state[i][k] != 0 and k == goal_j:
                min_penalty = abs(j - k)
                break
        score += min_penalty

    for (i, j) in misplaced_col:
        min_penalty = float('inf')
        value = state[i][j]
        goal_i = divmod(value - 1, N)[0]
        for k in range(N):
            if state[k][j] != 0 and k == goal_i:
                min_penalty = abs(i - k)
                break
        score += min_penalty

    return score
",2.5337,SlidingPuzzle,True,False
pop_4_op_e1_n11_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n11_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds penalties based on the number of tiles that are not in their correct row or column, adjusted by a factor derived from the product of the number of misplaced tiles in the same row and column.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_in_rows = [0] * N
    misplaced_in_cols = [0] * N
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_in_rows[i] += 1
                    misplaced_in_cols[j] += 1
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0 and (i != (value - 1) // N or j != (value - 1) % N):
                score += misplaced_in_rows[i] * misplaced_in_cols[j] * 0.1
    
    return score
",2.5337,SlidingPuzzle,True,False
pop_4_op_e1_n12_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n12_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds penalties based on the cumulative impact of tiles being out of their correct row or column multiplied by their distance from the puzzle's center.
","def score_state(state):
    N = len(state)
    score = 0
    center_i, center_j = N // 2, N // 2
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    distance_to_center = abs(i - center_i) + abs(j - center_j)
                    score += (distance_to_center * 1.5)
    
    return score
",2.52139,SlidingPuzzle,True,False
pop_4_op_e1_n13_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n13_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds penalties for tiles that are both out of their correct row and column, using a weighted penalty based on the Manhattan distance to the nearest misplaced neighbor within the same row or column.
","def score_state(state):
    N = len(state)
    score = 0
    misplaced_tiles = []

    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
                if i != goal_i or j != goal_j:
                    misplaced_tiles.append((i, j, value))

    for (i, j, value) in misplaced_tiles:
        min_penalty_row = float('inf')
        min_penalty_col = float('inf')

        # Calculate row penalty
        for k in range(N):
            if state[i][k] != 0 and divmod(state[i][k] - 1, N)[0] == i and (i, k) in misplaced_tiles:
                goal_j = (state[i][k] - 1) % N
                min_penalty_row = min(min_penalty_row, abs(j - goal_j))

        # Calculate column penalty
        for k in range(N):
            if state[k][j] != 0 and divmod(state[k][j] - 1, N)[1] == j and (k, j) in misplaced_tiles:
                goal_i = (state[k][j] - 1) // N
                min_penalty_col = min(min_penalty_col, abs(i - goal_i))

        score += min(min_penalty_row, min_penalty_col)

    return score
",2.5337,SlidingPuzzle,True,False
pop_4_op_e1_n14_251008_022932,puzzle_astar,results_20251007_183918_puzzle_astar_edu_qwen25coder32b_ueTrue_uiFalse_uitypeNone,program_pop_4_op_e1_n14_251008_022932.json,e1,"This heuristic calculates the sum of Manhattan distances of each tile from its goal position, excluding the empty tile (0), and adds a penalty based on the number of tiles that are misplaced relative to their expected positions within blocks of four adjacent tiles, encouraging more localized rearrangements.
","def score_state(state):
    N = len(state)
    score = 0
    
    for i in range(N):
        for j in range(N):
            value = state[i][j]
            if value != 0:
                goal_i, goal_j = divmod(value - 1, N)
                manhattan_distance = abs(i - goal_i) + abs(j - goal_j)
                score += manhattan_distance
    
    # Block-based penalty
    for i in range(0, N-1, 2):
        for j in range(0, N-1, 2):
            block = [
                state[i][j], state[i][j+1],
                state[i+1][j], state[i+1][j+1]
            ]
            sorted_block = sorted(block)
            if block != sorted_block:
                score += 1
    
    return score
",1.90788,SlidingPuzzle,True,False
