raw_app_type,heuristic_id,repeat_idx,objective,prediction_raw,prediction_clamped,confidence,parse_ok,parse_error,raw_text
cvrp_lns,pop_4_op_m1_n18_251226_051356,2,3794588.3,3645000.0,3645000.0,0.65,True,,"```json
{
""prediction"": 3645000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,3,3794588.3,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,4,3794588.3,3710000.0,3710000.0,0.65,True,,"```json
{
""prediction"": 3710000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,5,3794588.3,3610000.0,3610000.0,0.65,True,,"{
  ""prediction"": 3610000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_4_op_m1_n18_251226_051356,6,3794588.3,3619337.2,3619337.2,0.65,True,,"```json
{
""prediction"": 3619337.2,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,7,3794588.3,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,8,3794588.3,3618337.2,3618337.2,0.65,True,,"```json
{
""prediction"": 3618337.2,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n18_251226_051356,9,3794588.3,3618337.2,3618337.2,0.65,True,,"```json
{
""prediction"": 3618337.2,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,0,3514065.6,3617340.5,3617340.5,0.72,True,,"```json
{
""prediction"": 3617340.5,
""confidence"": 0.72
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,1,3514065.6,3590000.0,3590000.0,0.65,True,,"```json
{
""prediction"": 3590000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,2,3514065.6,3650000.0,3650000.0,0.65,True,,"{
    ""prediction"": 3650000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_2_op_m2_n16_251225_235254,3,3514065.6,3617340.5,3617340.5,0.65,True,,"```json
{
""prediction"": 3617340.5,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,4,3514065.6,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,5,3514065.6,3610000.0,3610000.0,0.65,True,,"{
    ""prediction"": 3610000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_2_op_m2_n16_251225_235254,6,3514065.6,3617340.5,3617340.5,0.65,True,,"```json
{
""prediction"": 3617340.5,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,7,3514065.6,3610000.0,3610000.0,0.65,True,,"{
    ""prediction"": 3610000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_2_op_m2_n16_251225_235254,8,3514065.6,3640000.0,3640000.0,0.65,True,,"```json
{
""prediction"": 3640000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_2_op_m2_n16_251225_235254,9,3514065.6,3620000.0,3620000.0,0.65,True,,"```json
{
""prediction"": 3620000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,0,3435513.9,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,1,3435513.9,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,2,3435513.9,3670000.0,3670000.0,0.65,True,,"{
  ""prediction"": 3670000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_13_op_m2_n3_251227_121005,3,3435513.9,3610000.0,3610000.0,0.72,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.72
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,4,3435513.9,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,5,3435513.9,3614839.5,3614839.5,0.65,True,,"```json
{
""prediction"": 3614839.5,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,6,3435513.9,3617340.5,3617340.5,0.72,True,,"```json
{
""prediction"": 3617340.5,
""confidence"": 0.72
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,7,3435513.9,3620000.0,3620000.0,0.65,True,,"{
  ""prediction"": 3620000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_13_op_m2_n3_251227_121005,8,3435513.9,3590000.0,3590000.0,0.65,True,,"```json
{
""prediction"": 3590000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_13_op_m2_n3_251227_121005,9,3435513.9,3620000.0,3620000.0,0.65,True,,"```json
{
""prediction"": 3620000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,0,3571300.2,3480000.0,3480000.0,0.75,True,,"```json
{
""prediction"": 3480000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,1,3571300.2,3480000.0,3480000.0,0.75,True,,"```json
{
""prediction"": 3480000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,2,3571300.2,3439936.7,3439936.7,0.72,True,,"```json
{
""prediction"": 3439936.7,
""confidence"": 0.72
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,3,3571300.2,3439936.7,3439936.7,0.75,True,,"```json
{
""prediction"": 3439936.7,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,4,3571300.2,3540000.0,3540000.0,0.75,True,,"```json
{
""prediction"": 3540000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,5,3571300.2,3480000.0,3480000.0,0.75,True,,"```json
{
""prediction"": 3480000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,6,3571300.2,3550000.0,3550000.0,0.65,True,,"```json
{
""prediction"": 3550000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,7,3571300.2,3470000.0,3470000.0,0.75,True,,"```json
{
""prediction"": 3470000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,8,3571300.2,3560000.0,3560000.0,0.75,True,,"```json
{
""prediction"": 3560000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_4_op_m2_n10_251226_055944,9,3571300.2,3480000.0,3480000.0,0.75,True,,"```json
{
""prediction"": 3480000.0,
""confidence"": 0.75
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,0,3706199.7,3614336.9,3614336.9,0.72,True,,"```json
{
""prediction"": 3614336.9,
""confidence"": 0.72
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,1,3706199.7,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,2,3706199.7,3620000.0,3620000.0,0.65,True,,"```json
{
""prediction"": 3620000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,3,3706199.7,3620000.0,3620000.0,0.65,True,,"```json
{
""prediction"": 3620000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,4,3706199.7,3564936.8,3564936.8,0.72,True,,"```json
{
""prediction"": 3564936.8,
""confidence"": 0.72
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,5,3706199.7,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,6,3706199.7,3650000.0,3650000.0,0.65,True,,"{
    ""prediction"": 3650000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_19_op_e1_n18_251228_060424,7,3706199.7,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,8,3706199.7,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e1_n18_251228_060424,9,3706199.7,3564936.8,3564936.8,0.72,True,,"```json
{
""prediction"": 3564936.8,
""confidence"": 0.72
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,0,3605747.2,3570000.0,3570000.0,0.65,True,,"```json
{
""prediction"": 3570000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,1,3605747.2,3560000.0,3560000.0,0.65,True,,"```json
{
""prediction"": 3560000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,2,3605747.2,3590000.0,3590000.0,0.65,True,,"{
    ""prediction"": 3590000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_19_op_e2_n2_251228_065631,3,3605747.2,3590000.0,3590000.0,0.65,True,,"{
    ""prediction"": 3590000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_19_op_e2_n2_251228_065631,4,3605747.2,3610000.0,3610000.0,0.65,True,,"{
    ""prediction"": 3610000.0,
    ""confidence"": 0.65
}"
cvrp_lns,pop_19_op_e2_n2_251228_065631,5,3605747.2,3619346.9,3619346.9,0.72,True,,"```json
{
""prediction"": 3619346.9,
""confidence"": 0.72
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,6,3605747.2,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,7,3605747.2,3560000.0,3560000.0,0.65,True,,"{
  ""prediction"": 3560000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_19_op_e2_n2_251228_065631,8,3605747.2,3590000.0,3590000.0,0.65,True,,"```json
{
""prediction"": 3590000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_19_op_e2_n2_251228_065631,9,3605747.2,3650000.0,3650000.0,0.65,True,,"{
  ""prediction"": 3650000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_4_op_m1_n15_251226_051356,0,3615939.7,3617348.9,3617348.9,0.65,True,,"```json
{
""prediction"": 3617348.9,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,1,3615939.7,3692252.8,3692252.8,0.85,True,,"```json
{
""prediction"": 3692252.8,
""confidence"": 0.85
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,2,3615939.7,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,3,3615939.7,3617348.9,3617348.9,0.65,True,,"```json
{
""prediction"": 3617348.9,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,4,3615939.7,3620000.0,3620000.0,0.65,True,,"```json
{
""prediction"": 3620000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,5,3615939.7,3640000.0,3640000.0,0.65,True,,"```json
{
""prediction"": 3640000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,6,3615939.7,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,7,3615939.7,3617348.9,3617348.9,0.65,True,,"```json
{
""prediction"": 3617348.9,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,8,3615939.7,3650000.0,3650000.0,0.65,True,,"```json
{
""prediction"": 3650000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_4_op_m1_n15_251226_051356,9,3615939.7,3630000.0,3630000.0,0.65,True,,"```json
{
""prediction"": 3630000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,0,3932405.2,3560000.0,3560000.0,0.65,True,,"```json
{
""prediction"": 3560000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,1,3932405.2,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,2,3932405.2,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,3,3932405.2,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,4,3932405.2,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,5,3932405.2,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,6,3932405.2,3630000.0,3630000.0,0.65,True,,"```json
{
""prediction"": 3630000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,7,3932405.2,3630000.0,3630000.0,0.65,True,,"```json
{
""prediction"": 3630000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,8,3932405.2,3610000.0,3610000.0,0.65,True,,"```json
{
""prediction"": 3610000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_5_op_e2_n18_251226_073535,9,3932405.2,3560000.0,3560000.0,0.65,True,,"```json
{
""prediction"": 3560000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,0,3530398.7,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,1,3530398.7,3614870.5,3614870.5,0.65,True,,"```json
{
""prediction"": 3614870.5,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,2,3530398.7,3614860.5,3614860.5,0.72,True,,"```json
{
""prediction"": 3614860.5,
""confidence"": 0.72
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,3,3530398.7,3614870.5,3614870.5,0.65,True,,"```json
{
""prediction"": 3614870.5,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,4,3530398.7,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,5,3530398.7,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,6,3530398.7,3610000.0,3610000.0,0.65,True,,"{
  ""prediction"": 3610000.0,
  ""confidence"": 0.65
}"
cvrp_lns,pop_8_op_m1_n18_251226_182024,7,3530398.7,3615000.0,3615000.0,0.65,True,,"```json
{
""prediction"": 3615000.0,
""confidence"": 0.65
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,8,3530398.7,3614839.5,3614839.5,0.72,True,,"```json
{
""prediction"": 3614839.5,
""confidence"": 0.72
}
```"
cvrp_lns,pop_8_op_m1_n18_251226_182024,9,3530398.7,3560000.0,3560000.0,0.65,True,,"{
  ""prediction"": 3560000.0,
  ""confidence"": 0.65
}"
